,Unnamed: 0,semantic,correct_relationships,Success_Rate,model,CF,dataset
163,163,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
164,164,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
165,165,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
166,166,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
167,167,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
168,168,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
169,169,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
170,170,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
171,171,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
172,172,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
173,173,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
174,174,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
175,175,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
176,176,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
177,177,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
178,178,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
179,179,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
180,180,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
181,181,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
182,182,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
183,183,0.6666666666666666,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
184,184,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
185,185,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
186,186,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
187,187,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
188,188,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
189,189,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
190,190,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
191,191,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
192,192,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
193,193,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
194,194,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
195,195,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
196,196,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
197,197,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
198,198,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
199,199,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
200,200,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
201,201,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
202,202,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
203,203,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
204,204,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
205,205,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
206,206,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
207,207,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
208,208,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
209,209,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
210,210,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
211,211,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
212,212,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
213,213,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
214,214,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
215,215,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
216,216,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
217,217,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
218,218,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
219,219,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
220,220,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
221,221,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
222,222,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
223,223,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
224,224,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
225,225,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
226,226,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
227,227,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
228,228,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
229,229,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
230,230,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
231,231,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
232,232,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
233,233,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
234,234,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
235,235,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
236,236,0.3333333333333333,0.3333333333333333,,linear0,Cruds,sanity-3-non-lin
0,0,0.0,0.0,1.0,linear0,do_calculus,sanity-3-non-lin
1,1,1.0,0.0,,linear0,do_calculus,sanity-3-non-lin
2,2,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
3,3,1.0,0.0,,linear0,do_calculus,sanity-3-non-lin
4,4,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
5,5,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
6,6,1.0,0.0,,linear0,do_calculus,sanity-3-non-lin
7,7,1.0,0.0,,linear0,do_calculus,sanity-3-non-lin
8,8,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
9,9,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
10,10,1.0,0.0,,linear0,do_calculus,sanity-3-non-lin
11,11,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
12,12,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
13,13,0.0,0.0,,linear0,do_calculus,sanity-3-non-lin
14,14,1.0,0.0,,linear0,do_calculus,sanity-3-non-lin
15,15,1.0,0.0,,linear0,do_calculus,sanity-3-non-lin
16,16,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
17,17,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
18,18,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
19,19,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
20,20,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
21,21,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
22,22,0.0,0.0,,linear0,do_calculus,sanity-3-non-lin
23,23,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
24,24,0.0,0.0,,linear0,do_calculus,sanity-3-non-lin
25,25,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
26,26,1.0,0.0,,linear0,do_calculus,sanity-3-non-lin
27,27,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
28,28,0.0,0.0,,linear0,do_calculus,sanity-3-non-lin
29,29,1.0,0.0,,linear0,do_calculus,sanity-3-non-lin
30,30,0.0,0.0,,linear0,do_calculus,sanity-3-non-lin
31,31,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
32,32,1.0,0.0,,linear0,do_calculus,sanity-3-non-lin
33,33,0.0,0.0,,linear0,do_calculus,sanity-3-non-lin
34,34,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
35,35,1.0,0.0,,linear0,do_calculus,sanity-3-non-lin
36,36,1.0,0.0,,linear0,do_calculus,sanity-3-non-lin
37,37,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
38,38,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
39,39,0.0,0.0,,linear0,do_calculus,sanity-3-non-lin
40,40,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
41,41,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
42,42,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
43,43,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
44,44,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
45,45,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
46,46,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
47,47,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
48,48,1.0,0.0,,linear0,do_calculus,sanity-3-non-lin
49,49,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
50,50,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
51,51,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
52,52,1.0,0.0,,linear0,do_calculus,sanity-3-non-lin
53,53,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
54,54,0.0,0.0,,linear0,do_calculus,sanity-3-non-lin
55,55,1.0,0.0,,linear0,do_calculus,sanity-3-non-lin
56,56,1.0,0.0,,linear0,do_calculus,sanity-3-non-lin
57,57,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
58,58,0.0,0.0,,linear0,do_calculus,sanity-3-non-lin
59,59,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
60,60,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
61,61,0.0,0.0,,linear0,do_calculus,sanity-3-non-lin
62,62,0.0,0.0,,linear0,do_calculus,sanity-3-non-lin
63,63,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
64,64,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
65,65,0.0,0.0,,linear0,do_calculus,sanity-3-non-lin
66,66,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
67,67,1.0,0.0,,linear0,do_calculus,sanity-3-non-lin
68,68,1.0,0.0,,linear0,do_calculus,sanity-3-non-lin
69,69,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
70,70,1.0,0.0,,linear0,do_calculus,sanity-3-non-lin
71,71,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
72,72,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
73,73,0.0,0.0,,linear0,do_calculus,sanity-3-non-lin
74,74,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
75,75,0.0,0.0,,linear0,do_calculus,sanity-3-non-lin
76,76,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
77,77,1.0,0.0,,linear0,do_calculus,sanity-3-non-lin
78,78,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
79,79,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
80,80,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
81,81,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
82,82,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
83,83,0.0,0.0,,linear0,do_calculus,sanity-3-non-lin
84,84,1.0,0.0,,linear0,do_calculus,sanity-3-non-lin
85,85,1.0,0.0,,linear0,do_calculus,sanity-3-non-lin
86,86,0.0,0.0,,linear0,do_calculus,sanity-3-non-lin
87,87,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
88,88,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
89,89,1.0,0.0,,linear0,do_calculus,sanity-3-non-lin
90,90,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
91,91,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
92,92,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
93,93,0.0,0.0,,linear0,do_calculus,sanity-3-non-lin
94,94,1.0,0.0,,linear0,do_calculus,sanity-3-non-lin
95,95,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
96,96,1.0,0.0,,linear0,do_calculus,sanity-3-non-lin
97,97,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
98,98,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
99,99,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
100,100,1.0,0.0,,linear0,do_calculus,sanity-3-non-lin
101,101,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
102,102,0.0,0.0,,linear0,do_calculus,sanity-3-non-lin
103,103,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
104,104,0.0,0.0,,linear0,do_calculus,sanity-3-non-lin
105,105,0.0,0.0,,linear0,do_calculus,sanity-3-non-lin
106,106,1.0,0.0,,linear0,do_calculus,sanity-3-non-lin
107,107,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
108,108,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
109,109,1.0,0.0,,linear0,do_calculus,sanity-3-non-lin
110,110,1.0,0.0,,linear0,do_calculus,sanity-3-non-lin
111,111,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
112,112,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
113,113,1.0,0.0,,linear0,do_calculus,sanity-3-non-lin
114,114,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
115,115,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
116,116,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
117,117,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
118,118,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
119,119,1.0,0.0,,linear0,do_calculus,sanity-3-non-lin
120,120,1.0,0.0,,linear0,do_calculus,sanity-3-non-lin
121,121,0.0,0.0,,linear0,do_calculus,sanity-3-non-lin
122,122,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
123,123,0.0,1.0,,linear0,do_calculus,sanity-3-non-lin
124,124,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
125,125,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
126,126,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
127,127,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
128,128,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
129,129,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
130,130,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
131,131,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
132,132,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
133,133,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
134,134,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
135,135,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
136,136,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
137,137,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
138,138,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
139,139,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
140,140,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
141,141,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
142,142,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
143,143,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
144,144,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
145,145,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
146,146,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
147,147,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
148,148,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
149,149,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
150,150,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
151,151,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
152,152,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
153,153,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
154,154,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
155,155,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
156,156,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
157,157,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
158,158,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
159,159,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
160,160,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
161,161,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
162,162,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
163,163,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
164,164,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
165,165,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
166,166,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
167,167,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
168,168,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
169,169,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
170,170,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
171,171,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
172,172,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
173,173,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
174,174,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
175,175,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
176,176,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
177,177,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
178,178,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
179,179,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
180,180,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
181,181,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
182,182,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
183,183,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
184,184,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
185,185,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
186,186,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
187,187,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
188,188,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
189,189,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
190,190,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
191,191,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
192,192,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
193,193,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
194,194,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
195,195,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
196,196,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
197,197,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
198,198,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
199,199,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
200,200,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
201,201,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
202,202,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
203,203,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
204,204,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
205,205,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
206,206,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
207,207,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
208,208,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
209,209,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
210,210,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
211,211,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
212,212,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
213,213,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
214,214,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
215,215,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
216,216,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
217,217,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
218,218,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
219,219,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
220,220,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
221,221,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
222,222,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
223,223,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
224,224,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
225,225,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
226,226,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
227,227,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
228,228,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
229,229,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
230,230,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
231,231,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
232,232,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
233,233,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
234,234,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
235,235,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
236,236,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
237,237,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
238,238,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
239,239,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
240,240,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
241,241,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
242,242,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
243,243,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
244,244,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
245,245,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
246,246,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
247,247,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
248,248,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
249,249,1.0,1.0,,linear0,do_calculus,sanity-3-non-lin
0,0,0.0,0.0,1.0,linear0,growingspheres,sanity-3-non-lin
1,1,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
2,2,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
3,3,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
4,4,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
5,5,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
6,6,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
7,7,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
8,8,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
9,9,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
10,10,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
11,11,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
12,12,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
13,13,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
14,14,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
15,15,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
16,16,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
17,17,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
18,18,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
19,19,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
20,20,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
21,21,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
22,22,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
23,23,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
24,24,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
25,25,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
26,26,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
27,27,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
28,28,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
29,29,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
30,30,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
31,31,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
32,32,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
33,33,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
34,34,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
35,35,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
36,36,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
37,37,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
38,38,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
39,39,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
40,40,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
41,41,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
42,42,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
43,43,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
44,44,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
45,45,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
46,46,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
47,47,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
48,48,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
49,49,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
50,50,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
51,51,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
52,52,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
53,53,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
54,54,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
55,55,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
56,56,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
57,57,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
58,58,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
59,59,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
60,60,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
61,61,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
62,62,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
63,63,0.0,0.0,,linear0,growingspheres,sanity-3-non-lin
64,64,0.0,1.0,,linear0,growingspheres,sanity-3-non-lin
65,65,1.0,1.0,,linear0,growingspheres,sanity-3-non-lin
